# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-03-21 12:05:42 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10254005 SALTON SEA NR WESTMORLAND CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 10254005
#            TS   parameter     statistic     Description
#          7209       62614     00003     Lake or reservoir water surface elevation above NGVD 1929, feet (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	DATE	WSE	7209_62614_00003_cd
USGS	10254005	2016-01-23	-234.40	A
USGS	10254005	2016-01-24	-234.40	A
USGS	10254005	2016-01-25	-234.40	A
USGS	10254005	2016-01-26	-234.40	A
USGS	10254005	2016-01-27	-234.30	A
USGS	10254005	2016-01-28	-234.30	A
USGS	10254005	2016-01-29	-234.30	A
USGS	10254005	2016-01-30	-234.30	A
USGS	10254005	2016-01-31	-234.30	A
USGS	10254005	2016-02-01	-234.30	A
USGS	10254005	2016-02-02	-234.30	A
USGS	10254005	2016-02-03	-234.30	A
USGS	10254005	2016-02-04	-234.30	A
USGS	10254005	2016-02-05	-234.30	A
USGS	10254005	2016-02-06	-234.30	A
USGS	10254005	2016-02-07	-234.30	A
USGS	10254005	2016-02-08	-234.30	A
USGS	10254005	2016-02-09	-234.30	A
USGS	10254005	2016-02-10	-234.30	A
USGS	10254005	2016-02-11	-234.30	A
USGS	10254005	2016-02-12	-234.30	A
USGS	10254005	2016-02-13	-234.30	A
USGS	10254005	2016-02-14	-234.30	A
USGS	10254005	2016-02-15	-234.20	A
USGS	10254005	2016-02-16	-234.20	A
USGS	10254005	2016-02-17	-234.20	A
USGS	10254005	2016-02-18	-234.20	A
USGS	10254005	2016-02-19	-234.20	A
USGS	10254005	2016-02-20	-234.20	A
USGS	10254005	2016-02-21	-234.20	A
USGS	10254005	2016-02-22	-234.20	A
USGS	10254005	2016-02-23	-234.20	A
USGS	10254005	2016-02-24	-234.10	A
USGS	10254005	2016-02-25	-234.10	A
USGS	10254005	2016-02-26	-234.10	A
USGS	10254005	2016-02-27	-234.10	A
USGS	10254005	2016-02-28	-234.00	A
USGS	10254005	2016-02-29	-234.00	A
USGS	10254005	2016-03-01	-234.00	A
USGS	10254005	2016-03-02	-234.00	A
USGS	10254005	2016-03-03	-234.00	A
USGS	10254005	2016-03-04	-234.00	A
USGS	10254005	2016-03-05	-234.00	A
USGS	10254005	2016-03-06	-234.00	A
USGS	10254005	2016-03-07	-234.00	A
USGS	10254005	2016-03-08	-233.90	A
USGS	10254005	2016-03-09	-233.90	A
USGS	10254005	2016-03-10	-233.90	A
USGS	10254005	2016-03-11	-233.90	A:e
USGS	10254005	2016-03-12	-233.90	A:e
USGS	10254005	2016-03-13	-233.90	A:e
USGS	10254005	2016-03-14	-234.00	A:e
USGS	10254005	2016-03-15	-234.00	A:e
USGS	10254005	2016-03-16	-234.00	A:e
USGS	10254005	2016-03-17	-234.00	A:e
USGS	10254005	2016-03-18	-234.00	A:e
USGS	10254005	2016-03-19	-234.00	A:e
USGS	10254005	2016-03-20	-234.00	A:e
USGS	10254005	2016-03-21	-234.00	A:e
USGS	10254005	2016-03-22	-234.00	A:e
USGS	10254005	2016-03-23	-234.00	A:e
USGS	10254005	2016-03-24	-234.00	A:e
USGS	10254005	2016-03-25	-234.00	A:e
USGS	10254005	2016-03-26	-234.00	A:e
USGS	10254005	2016-03-27	-234.00	A:e
USGS	10254005	2016-03-28	-234.00	A:e
USGS	10254005	2016-03-29	-234.00	A:e
USGS	10254005	2016-03-30	-234.00	A:e
USGS	10254005	2016-03-31	-234.00	A:e
USGS	10254005	2016-04-01	-234.00	A:e
USGS	10254005	2016-04-02	-234.00	A:e
USGS	10254005	2016-04-03	-234.00	A:e
USGS	10254005	2016-04-04	-234.00	A:e
USGS	10254005	2016-04-05	-234.00	A:e
USGS	10254005	2016-04-06	-234.00	A:e
USGS	10254005	2016-04-07	-234.00	A:e
USGS	10254005	2016-04-08	-234.00	A:e
USGS	10254005	2016-04-09	-234.00	A:e
USGS	10254005	2016-04-10	-234.00	A:e
USGS	10254005	2016-04-11	-234.00	A:e
USGS	10254005	2016-04-12	-234.00	A
USGS	10254005	2016-04-13	-234.00	A
USGS	10254005	2016-04-14	-234.00	A
USGS	10254005	2016-04-15	-234.00	A
USGS	10254005	2016-04-16	-234.00	A
USGS	10254005	2016-04-17	-234.00	A
USGS	10254005	2016-04-18	-234.00	A
USGS	10254005	2016-04-19	-234.00	A
USGS	10254005	2016-04-20	-234.00	A
USGS	10254005	2016-04-21	-234.00	A
USGS	10254005	2016-04-22	-234.00	A
USGS	10254005	2016-04-23	-234.00	A
USGS	10254005	2016-04-24	-234.00	A
USGS	10254005	2016-04-25	-234.00	A:e
USGS	10254005	2016-04-26	-234.00	A:e
USGS	10254005	2016-04-27	-234.00	A:e
USGS	10254005	2016-04-28	-234.00	A:e
USGS	10254005	2016-04-29	-234.00	A:e
USGS	10254005	2016-04-30	-234.00	A:e
USGS	10254005	2016-05-01	-234.00	A:e
USGS	10254005	2016-05-02	-234.00	A:e
USGS	10254005	2016-05-03	-234.00	A:e
USGS	10254005	2016-05-04	-234.00	A
USGS	10254005	2016-05-05	-234.00	A
USGS	10254005	2016-05-06	-234.00	A
USGS	10254005	2016-05-07	-234.00	A
USGS	10254005	2016-05-08	-234.00	A
USGS	10254005	2016-05-09	-234.00	A
USGS	10254005	2016-05-10	-234.00	A
USGS	10254005	2016-05-11	-234.00	A
USGS	10254005	2016-05-12	-234.00	A
USGS	10254005	2016-05-13	-234.00	A
USGS	10254005	2016-05-14	-234.00	A
USGS	10254005	2016-05-15	-234.00	A
USGS	10254005	2016-05-16	-234.00	A
USGS	10254005	2016-05-17	-234.00	A
USGS	10254005	2016-05-18	-234.10	A
USGS	10254005	2016-05-19	-234.10	A
USGS	10254005	2016-05-20	-234.20	A
USGS	10254005	2016-05-21	-234.20	A
USGS	10254005	2016-05-22	-234.20	A
USGS	10254005	2016-05-23	-234.20	A
USGS	10254005	2016-05-24	-234.20	A
USGS	10254005	2016-05-25	-234.20	A
USGS	10254005	2016-05-26	-234.20	A
USGS	10254005	2016-05-27	-234.20	A
USGS	10254005	2016-05-28	-234.20	A
USGS	10254005	2016-05-29	-234.20	A
USGS	10254005	2016-05-30	-234.20	A
USGS	10254005	2016-05-31	-234.20	A
USGS	10254005	2016-06-01	-234.20	A
USGS	10254005	2016-06-02	-234.20	A
USGS	10254005	2016-06-03	-234.10	A
USGS	10254005	2016-06-04	-234.10	A
USGS	10254005	2016-06-05	-234.10	A
USGS	10254005	2016-06-06	-234.10	A
USGS	10254005	2016-06-07	-234.10	A
USGS	10254005	2016-06-08	-234.10	A
USGS	10254005	2016-06-09	-234.10	A
USGS	10254005	2016-06-10	-234.10	A
USGS	10254005	2016-06-11	-234.10	A
USGS	10254005	2016-06-12	-234.10	A
USGS	10254005	2016-06-13	-234.20	A
USGS	10254005	2016-06-14	-234.20	A
USGS	10254005	2016-06-15	-234.20	A
USGS	10254005	2016-06-16	-234.20	A
USGS	10254005	2016-06-17	-234.20	A
USGS	10254005	2016-06-18	-234.20	A
USGS	10254005	2016-06-19	-234.20	A
USGS	10254005	2016-06-20	-234.20	A
USGS	10254005	2016-06-21	-234.20	A
USGS	10254005	2016-06-22	-234.20	A
USGS	10254005	2016-06-23	-234.20	A
USGS	10254005	2016-06-24	-234.20	A
USGS	10254005	2016-06-25	-234.20	A
USGS	10254005	2016-06-26	-234.20	A:e
USGS	10254005	2016-06-27	-234.20	A:e
USGS	10254005	2016-06-28	-234.30	A:e
USGS	10254005	2016-06-29	-234.30	A:e
USGS	10254005	2016-06-30	-234.40	A:e
USGS	10254005	2016-07-01	-234.40	A:e
USGS	10254005	2016-07-02	-234.40	A:e
USGS	10254005	2016-07-03	-234.40	A:e
USGS	10254005	2016-07-04	-234.40	A:e
USGS	10254005	2016-07-05	-234.40	A:e
USGS	10254005	2016-07-06	-234.50	A:e
USGS	10254005	2016-07-07	-234.50	A:e
USGS	10254005	2016-07-08	-234.50	A:e
USGS	10254005	2016-07-09	-234.50	A:e
USGS	10254005	2016-07-10	-234.50	A:e
USGS	10254005	2016-07-11	-234.50	A:e
USGS	10254005	2016-07-12	-234.60	A:e
USGS	10254005	2016-07-13	-234.60	A:e
USGS	10254005	2016-07-14	-234.60	A:e
USGS	10254005	2016-07-15	-234.60	A
USGS	10254005	2016-07-16	-234.60	A
USGS	10254005	2016-07-17	-234.60	A
USGS	10254005	2016-07-18	-234.60	A
USGS	10254005	2016-07-19	-234.60	A
USGS	10254005	2016-07-20	-234.60	A:e
USGS	10254005	2016-07-21	-234.60	A:e
USGS	10254005	2016-07-22	-234.70	A:e
USGS	10254005	2016-07-23	-234.70	A:e
USGS	10254005	2016-07-24	-234.70	A:e
USGS	10254005	2016-07-25	-234.70	A:e
USGS	10254005	2016-07-26	-234.70	A
USGS	10254005	2016-07-27	-234.70	A
USGS	10254005	2016-07-28	-234.80	A:e
USGS	10254005	2016-07-29	-234.80	A:e
USGS	10254005	2016-07-30	-234.80	A:e
USGS	10254005	2016-07-31	-234.80	A:e
USGS	10254005	2016-08-01	-234.90	A:e
USGS	10254005	2016-08-02	-234.90	A:e
USGS	10254005	2016-08-03	-234.90	A:e
USGS	10254005	2016-08-04	-234.90	A:e
USGS	10254005	2016-08-05	-234.90	A:e
USGS	10254005	2016-08-06	-234.90	A:e
USGS	10254005	2016-08-07	-234.90	A:e
USGS	10254005	2016-08-08	-235.00	A:e
USGS	10254005	2016-08-09	-235.00	A:e
USGS	10254005	2016-08-10	-235.00	A:e
USGS	10254005	2016-08-11	-235.00	A:e
USGS	10254005	2016-08-12	-235.00	A:e
USGS	10254005	2016-08-13	-235.10	A:e
USGS	10254005	2016-08-14	-235.10	A:e
USGS	10254005	2016-08-15	-235.10	A:e
USGS	10254005	2016-08-16	-235.10	A:e
USGS	10254005	2016-08-17	-235.10	A:e
USGS	10254005	2016-08-18	-235.10	A:e
USGS	10254005	2016-08-19	-235.20	A:e
USGS	10254005	2016-08-20	-235.20	A:e
USGS	10254005	2016-08-21	-235.20	A:e
USGS	10254005	2016-08-22	-235.20	A
USGS	10254005	2016-08-23	-235.20	A
USGS	10254005	2016-08-24	-235.20	A
USGS	10254005	2016-08-25	-235.20	A
USGS	10254005	2016-08-26	-235.20	A
USGS	10254005	2016-08-27	-235.20	A
USGS	10254005	2016-08-28	-235.20	A
USGS	10254005	2016-08-29	-235.20	A
USGS	10254005	2016-08-30	-235.20	A
USGS	10254005	2016-08-31	-235.20	A
USGS	10254005	2016-09-01	-235.30	A
USGS	10254005	2016-09-02	-235.30	A
USGS	10254005	2016-09-03	-235.30	A
USGS	10254005	2016-09-04	-235.40	A
USGS	10254005	2016-09-05	-235.40	A
USGS	10254005	2016-09-06	-235.40	A:e
USGS	10254005	2016-09-07	-235.40	A:e
USGS	10254005	2016-09-08	-235.50	A:e
USGS	10254005	2016-09-09	-235.50	A:e
USGS	10254005	2016-09-10	-235.50	A
USGS	10254005	2016-09-11	-235.50	A:e
USGS	10254005	2016-09-12	-235.60	A
USGS	10254005	2016-09-13	-235.60	A
USGS	10254005	2016-09-14	-235.60	A
USGS	10254005	2016-09-15	-235.60	A
USGS	10254005	2016-09-16	-235.70	A
USGS	10254005	2016-09-17	-235.70	A
USGS	10254005	2016-09-18	-235.70	A
USGS	10254005	2016-09-19	-235.70	A:e
USGS	10254005	2016-09-20	-235.70	A
USGS	10254005	2016-09-21	-235.70	A
USGS	10254005	2016-09-22	-235.70	A
USGS	10254005	2016-09-23	-235.70	A
USGS	10254005	2016-09-24	-235.70	A
USGS	10254005	2016-09-25	-235.70	A
USGS	10254005	2016-09-26	-235.70	A
USGS	10254005	2016-09-27	-235.80	A
USGS	10254005	2016-09-28	-235.80	A
USGS	10254005	2016-09-29	-235.80	A
USGS	10254005	2016-09-30	-235.80	A
USGS	10254005	2016-10-01	-235.80	A
USGS	10254005	2016-10-02	-235.80	A
USGS	10254005	2016-10-03	-235.80	A
USGS	10254005	2016-10-04	-235.80	A
USGS	10254005	2016-10-05	-235.80	A
USGS	10254005	2016-10-06	-235.80	A
USGS	10254005	2016-10-07	-235.80	A
USGS	10254005	2016-10-08	-235.80	A
USGS	10254005	2016-10-09	-235.80	A
USGS	10254005	2016-10-10	-235.80	A
USGS	10254005	2016-10-11	-235.80	A
USGS	10254005	2016-10-12	-235.80	A
USGS	10254005	2016-10-13	-235.80	A
USGS	10254005	2016-10-14	-235.80	A
USGS	10254005	2016-10-15	-235.80	A
USGS	10254005	2016-10-16	-235.70	A
USGS	10254005	2016-10-17	-235.70	A
USGS	10254005	2016-10-18	-235.70	A
USGS	10254005	2016-10-19	-235.70	A
USGS	10254005	2016-10-20	-235.70	A
USGS	10254005	2016-10-21	-235.70	A
USGS	10254005	2016-10-22	-235.70	A
USGS	10254005	2016-10-23	-235.70	A
USGS	10254005	2016-10-24	-235.70	A
USGS	10254005	2016-10-25	-235.70	A
USGS	10254005	2016-10-26	-235.70	A
USGS	10254005	2016-10-27	-235.70	A
USGS	10254005	2016-10-28	-235.70	A
USGS	10254005	2016-10-29	-235.70	A
USGS	10254005	2016-10-30	-235.70	A
USGS	10254005	2016-10-31	-235.70	A
USGS	10254005	2016-11-01	-235.70	A
USGS	10254005	2016-11-02	-235.70	A
USGS	10254005	2016-11-03	-235.70	A
USGS	10254005	2016-11-04	-235.70	A
USGS	10254005	2016-11-05	-235.70	A
USGS	10254005	2016-11-06	-235.70	A
USGS	10254005	2016-11-07	-235.70	A
USGS	10254005	2016-11-08	-235.70	A
USGS	10254005	2016-11-09	-235.70	A
USGS	10254005	2016-11-10	-235.70	A
USGS	10254005	2016-11-11	-235.70	A
USGS	10254005	2016-11-12	-235.70	A
USGS	10254005	2016-11-13	-235.70	A
USGS	10254005	2016-11-14	-235.70	A
USGS	10254005	2016-11-15	-235.70	A
USGS	10254005	2016-11-16	-235.70	A
USGS	10254005	2016-11-17	-235.70	A
USGS	10254005	2016-11-18	-235.70	A
USGS	10254005	2016-11-19	-235.70	A
USGS	10254005	2016-11-20	-235.70	A
USGS	10254005	2016-11-21	-235.70	A
USGS	10254005	2016-11-22	-235.70	A
USGS	10254005	2016-11-23	-235.70	A
USGS	10254005	2016-11-24	-235.70	A
USGS	10254005	2016-11-25	-235.70	A
USGS	10254005	2016-11-26	-235.70	A
USGS	10254005	2016-11-27	-235.70	A
USGS	10254005	2016-11-28	-235.70	A
USGS	10254005	2016-11-29	-235.70	A
USGS	10254005	2016-11-30	-235.70	A
USGS	10254005	2016-12-01	-235.70	A
USGS	10254005	2016-12-02	-235.70	A
USGS	10254005	2016-12-03	-235.70	A
USGS	10254005	2016-12-04	-235.70	A
USGS	10254005	2016-12-05	-235.70	A
USGS	10254005	2016-12-06	-235.70	A
USGS	10254005	2016-12-07	-235.70	A
USGS	10254005	2016-12-08	-235.70	A
USGS	10254005	2016-12-09	-235.70	A
USGS	10254005	2016-12-10	-235.70	A
USGS	10254005	2016-12-11	-235.70	A
USGS	10254005	2016-12-12	-235.70	A
USGS	10254005	2016-12-13	-235.70	A
USGS	10254005	2016-12-14	-235.70	A
USGS	10254005	2016-12-15	-235.70	A
USGS	10254005	2016-12-16	-235.70	A
USGS	10254005	2016-12-17	-235.70	A
USGS	10254005	2016-12-18	-235.70	A
USGS	10254005	2016-12-19	-235.70	A
USGS	10254005	2016-12-20	-235.70	A
USGS	10254005	2016-12-21	-235.70	A
USGS	10254005	2016-12-22	-235.60	A
USGS	10254005	2016-12-23	-235.60	A
USGS	10254005	2016-12-24	-235.60	A
USGS	10254005	2016-12-25	-235.60	A
USGS	10254005	2016-12-26	-235.60	A
USGS	10254005	2016-12-27	-235.60	A
USGS	10254005	2016-12-28	-235.60	A
USGS	10254005	2016-12-29	-235.50	A
USGS	10254005	2016-12-30	-235.50	A
USGS	10254005	2016-12-31	-235.50	A
USGS	10254005	2017-01-01	-235.50	A
USGS	10254005	2017-01-02	-235.50	A
USGS	10254005	2017-01-03	-235.40	A
USGS	10254005	2017-01-04	-235.40	A
USGS	10254005	2017-01-05	-235.40	A
USGS	10254005	2017-01-06	-235.40	A
USGS	10254005	2017-01-07	-235.40	A
USGS	10254005	2017-01-08	-235.40	A
USGS	10254005	2017-01-09	-235.40	A
USGS	10254005	2017-01-10	-235.40	A
USGS	10254005	2017-01-11	-235.40	A
USGS	10254005	2017-01-12	-235.40	A
USGS	10254005	2017-01-13	-235.40	A
USGS	10254005	2017-01-14	-235.30	A
USGS	10254005	2017-01-15	-235.30	A
USGS	10254005	2017-01-16	-235.30	A
USGS	10254005	2017-01-17	-235.30	A
USGS	10254005	2017-01-18	-235.30	A
USGS	10254005	2017-01-19	-235.30	A
USGS	10254005	2017-01-20	-235.30	A
USGS	10254005	2017-01-21	-235.30	A
USGS	10254005	2017-01-22	-235.30	A
USGS	10254005	2017-01-23	-235.30	A
USGS	10254005	2017-01-24	-235.30	A
USGS	10254005	2017-01-25	-235.30	A
USGS	10254005	2017-01-26	-235.20	A
USGS	10254005	2017-01-27	-235.20	A
USGS	10254005	2017-01-28	-235.20	A
USGS	10254005	2017-01-29	-235.20	A
USGS	10254005	2017-01-30	-235.20	A
USGS	10254005	2017-01-31	-235.20	A
USGS	10254005	2017-02-01	-235.20	A
USGS	10254005	2017-02-02	-235.20	A
USGS	10254005	2017-02-03	-235.20	A
USGS	10254005	2017-02-04	-235.20	A
USGS	10254005	2017-02-05	-235.20	A
USGS	10254005	2017-02-06	-235.20	A
USGS	10254005	2017-02-07	-235.20	A
USGS	10254005	2017-02-08	-235.20	A
USGS	10254005	2017-02-09	-235.10	A
USGS	10254005	2017-02-10	-235.10	A
USGS	10254005	2017-02-11	-235.10	A
USGS	10254005	2017-02-12	-235.00	A
USGS	10254005	2017-02-13	-235.00	A
USGS	10254005	2017-02-14	-235.00	A
USGS	10254005	2017-02-15	-235.00	A
USGS	10254005	2017-02-16	-235.00	A
USGS	10254005	2017-02-17	-235.00	A
USGS	10254005	2017-02-18	-235.00	A
USGS	10254005	2017-02-19	-235.00	A
USGS	10254005	2017-02-20	-234.90	A
USGS	10254005	2017-02-21	-234.90	A
USGS	10254005	2017-02-22	-234.90	A
USGS	10254005	2017-02-23	-234.90	A
USGS	10254005	2017-02-24	-234.90	A
USGS	10254005	2017-02-25	-234.90	A
USGS	10254005	2017-02-26	-234.90	A
USGS	10254005	2017-02-27	-234.80	A
USGS	10254005	2017-02-28	-234.80	A
USGS	10254005	2017-03-01	-234.80	A
USGS	10254005	2017-03-02	-234.80	A
USGS	10254005	2017-03-03	-234.80	A
USGS	10254005	2017-03-04	-234.80	A
USGS	10254005	2017-03-05	-234.80	A
USGS	10254005	2017-03-06	-234.80	A
USGS	10254005	2017-03-07	-234.90	A
USGS	10254005	2017-03-08	-234.90	A
USGS	10254005	2017-03-09	-234.90	A
USGS	10254005	2017-03-10	-234.90	A
USGS	10254005	2017-03-11	-234.90	A
USGS	10254005	2017-03-12	-234.90	A
USGS	10254005	2017-03-13	-234.80	A
USGS	10254005	2017-03-14	-234.80	A
USGS	10254005	2017-03-15	-234.80	A
USGS	10254005	2017-03-16	-234.80	A
USGS	10254005	2017-03-17	-234.80	A
USGS	10254005	2017-03-18	-234.80	A
USGS	10254005	2017-03-19	-234.80	A
USGS	10254005	2017-03-20	-234.90	A
USGS	10254005	2017-03-21	-234.90	A
USGS	10254005	2017-03-22	-234.90	A
USGS	10254005	2017-03-23	-234.90	A
USGS	10254005	2017-03-24	-234.90	A
USGS	10254005	2017-03-25	-234.90	A
USGS	10254005	2017-03-26	-234.90	A
USGS	10254005	2017-03-27	-234.90	A
USGS	10254005	2017-03-28	-234.90	A
USGS	10254005	2017-03-29	-234.90	A
USGS	10254005	2017-03-30	-234.90	A:e
USGS	10254005	2017-03-31	-234.90	A
USGS	10254005	2017-04-01	-234.90	A
USGS	10254005	2017-04-02	-234.90	A
USGS	10254005	2017-04-03	-234.90	A
USGS	10254005	2017-04-04	-234.90	A
USGS	10254005	2017-04-05	-234.90	A
USGS	10254005	2017-04-06	-234.90	A
USGS	10254005	2017-04-07	-234.90	A
USGS	10254005	2017-04-08	-234.90	A
USGS	10254005	2017-04-09	-234.90	A
USGS	10254005	2017-04-10	-234.90	A
USGS	10254005	2017-04-11	-234.90	A
USGS	10254005	2017-04-12	-234.90	A
USGS	10254005	2017-04-13	-234.90	A
USGS	10254005	2017-04-14	-234.90	A
USGS	10254005	2017-04-15	-234.90	A
USGS	10254005	2017-04-16	-234.90	A
USGS	10254005	2017-04-17	-234.90	A
USGS	10254005	2017-04-18	-234.90	A
USGS	10254005	2017-04-19	-234.90	A
USGS	10254005	2017-04-20	-234.90	A
USGS	10254005	2017-04-21	-234.90	A
USGS	10254005	2017-04-22	-234.90	A
USGS	10254005	2017-04-23	-234.90	A
USGS	10254005	2017-04-24	-234.90	A
USGS	10254005	2017-04-25	-234.90	A
USGS	10254005	2017-04-26	-234.90	A
USGS	10254005	2017-04-27	-234.90	A
USGS	10254005	2017-04-28	-234.90	A
USGS	10254005	2017-04-29	-234.90	A
USGS	10254005	2017-04-30	-234.90	A
USGS	10254005	2017-05-01	-234.90	A
USGS	10254005	2017-05-02	-234.90	A
USGS	10254005	2017-05-03	-234.90	A
USGS	10254005	2017-05-04	-234.90	A
USGS	10254005	2017-05-05	-234.90	A
USGS	10254005	2017-05-06	-235.00	A:e
USGS	10254005	2017-05-07	-235.00	A:e
USGS	10254005	2017-05-08	-235.00	A
USGS	10254005	2017-05-09	-235.00	A
USGS	10254005	2017-05-10	-235.00	A
USGS	10254005	2017-05-11	-235.00	A
USGS	10254005	2017-05-12	-235.00	A
USGS	10254005	2017-05-13	-235.00	A:e
USGS	10254005	2017-05-14	-235.00	A:e
USGS	10254005	2017-05-15	-235.00	A
USGS	10254005	2017-05-16	-235.00	A
USGS	10254005	2017-05-17	-235.00	A:e
USGS	10254005	2017-05-18	-235.00	A:e
USGS	10254005	2017-05-19	-235.00	A:e
USGS	10254005	2017-05-20	-235.00	A:e
USGS	10254005	2017-05-21	-235.00	A:e
USGS	10254005	2017-05-22	-235.00	A:e
USGS	10254005	2017-05-23	-235.00	A
USGS	10254005	2017-05-24	-235.00	A
USGS	10254005	2017-05-25	-235.00	A
USGS	10254005	2017-05-26	-235.00	A
USGS	10254005	2017-05-27	-235.00	A
USGS	10254005	2017-05-28	-235.00	A
USGS	10254005	2017-05-29	-235.00	A
USGS	10254005	2017-05-30	-235.00	A:e
USGS	10254005	2017-05-31	-235.00	A:e
USGS	10254005	2017-06-01	-235.00	A:e
USGS	10254005	2017-06-02	-235.00	A
USGS	10254005	2017-06-03	-235.00	A
USGS	10254005	2017-06-04	-235.00	A
USGS	10254005	2017-06-05	-235.00	A
USGS	10254005	2017-06-06	-235.00	A
USGS	10254005	2017-06-07	-235.00	A
USGS	10254005	2017-06-08	-235.00	A
USGS	10254005	2017-06-09	-235.00	A
USGS	10254005	2017-06-10	-235.10	A
USGS	10254005	2017-06-11	-235.10	A
USGS	10254005	2017-06-12	-235.10	A
USGS	10254005	2017-06-13	-235.10	A
USGS	10254005	2017-06-14	-235.10	A
USGS	10254005	2017-06-15	-235.10	A
USGS	10254005	2017-06-16	-235.10	A
USGS	10254005	2017-06-17	-235.10	A
USGS	10254005	2017-06-18	-235.10	A
USGS	10254005	2017-06-19	-235.10	A
USGS	10254005	2017-06-20	-235.10	A
USGS	10254005	2017-06-21	-235.10	A
USGS	10254005	2017-06-22	-235.10	A
USGS	10254005	2017-06-23	-235.10	A
USGS	10254005	2017-06-24	-235.10	A
USGS	10254005	2017-06-25	-235.10	A
USGS	10254005	2017-06-26	-235.10	A
USGS	10254005	2017-06-27	-235.10	A
USGS	10254005	2017-06-28	-235.10	A
USGS	10254005	2017-06-29	-235.10	A
USGS	10254005	2017-06-30	-235.20	A
USGS	10254005	2017-07-01	-235.20	A
USGS	10254005	2017-07-02	-235.20	A
USGS	10254005	2017-07-03	-235.20	A
USGS	10254005	2017-07-04	-235.20	A
USGS	10254005	2017-07-05	-235.20	A
USGS	10254005	2017-07-06	-235.20	A
USGS	10254005	2017-07-07	-235.20	A
USGS	10254005	2017-07-08	-235.20	A
USGS	10254005	2017-07-09	-235.20	A
USGS	10254005	2017-07-10	-235.30	A
USGS	10254005	2017-07-11	-235.30	A
USGS	10254005	2017-07-12	-235.30	A
USGS	10254005	2017-07-13	-235.30	A
USGS	10254005	2017-07-14	-235.30	A
USGS	10254005	2017-07-15	-235.40	A
USGS	10254005	2017-07-16	-235.40	A
USGS	10254005	2017-07-17	-235.40	A
USGS	10254005	2017-07-18	-235.40	A
USGS	10254005	2017-07-19	-235.40	A
USGS	10254005	2017-07-20	-235.40	A
USGS	10254005	2017-07-21	-235.40	A
USGS	10254005	2017-07-22	-235.40	A
USGS	10254005	2017-07-23	-235.30	A
USGS	10254005	2017-07-24	-235.30	A
USGS	10254005	2017-07-25	-235.30	A
USGS	10254005	2017-07-26	-235.30	A
USGS	10254005	2017-07-27	-235.30	A
USGS	10254005	2017-07-28	-235.40	A
USGS	10254005	2017-07-29	-235.40	A
USGS	10254005	2017-07-30	-235.40	A
USGS	10254005	2017-07-31	-235.40	A
USGS	10254005	2017-08-01	-235.40	A
USGS	10254005	2017-08-02	-235.40	A
USGS	10254005	2017-08-03	-235.40	A
USGS	10254005	2017-08-04	-235.50	A
USGS	10254005	2017-08-05	-235.50	A
USGS	10254005	2017-08-06	-235.50	A
USGS	10254005	2017-08-07	-235.50	A
USGS	10254005	2017-08-08	-235.50	A
USGS	10254005	2017-08-09	-235.60	A
USGS	10254005	2017-08-10	-235.60	A
USGS	10254005	2017-08-11	-235.60	A
USGS	10254005	2017-08-12	-235.70	A
USGS	10254005	2017-08-13	-235.70	A
USGS	10254005	2017-08-14	-235.70	A
USGS	10254005	2017-08-15	-235.80	A
USGS	10254005	2017-08-16	-235.80	A
USGS	10254005	2017-08-17	-235.80	A
USGS	10254005	2017-08-18	-235.80	A
USGS	10254005	2017-08-19	-235.80	A
USGS	10254005	2017-08-20	-235.80	A
USGS	10254005	2017-08-21	-235.80	A
USGS	10254005	2017-08-22	-235.80	A
USGS	10254005	2017-08-23	-235.80	A
USGS	10254005	2017-08-24	-235.80	A
USGS	10254005	2017-08-25	-235.80	A
USGS	10254005	2017-08-26	-235.80	A
USGS	10254005	2017-08-27	-235.80	A
USGS	10254005	2017-08-28	-235.80	A
USGS	10254005	2017-08-29	-235.80	A
USGS	10254005	2017-08-30	-235.80	A:e
USGS	10254005	2017-08-31	-235.80	A
USGS	10254005	2017-09-01	-235.80	A:e
USGS	10254005	2017-09-02	-235.80	A:e
USGS	10254005	2017-09-03	-235.80	A
USGS	10254005	2017-09-04	-235.80	A:e
USGS	10254005	2017-09-05	-235.80	A:e
USGS	10254005	2017-09-06	-235.80	A:e
USGS	10254005	2017-09-07	-235.80	A:e
USGS	10254005	2017-09-08	-235.80	A
USGS	10254005	2017-09-09	-235.80	A
USGS	10254005	2017-09-10	-235.90	A
USGS	10254005	2017-09-11	-235.90	A
USGS	10254005	2017-09-12	-235.90	A
USGS	10254005	2017-09-13	-235.90	A
USGS	10254005	2017-09-14	-236.00	A
